id,year,month,day,season,holiday,workingday,weather_code,temp,temp_feel,humidity,windspeed,demand
1370,2017,4,2,1,0,0,1,20.08945377,15.15,61,19.9995,4.007333185
1371,2017,4,2,1,0,0,1,13.12,15.91,61,11.0014,3.970291914
1372,2017,4,3,1,0,0,1,20.08945377,14.395,65,12.998,3.663561646
1373,2017,4,3,1,0,0,1,12.3,15.91,61,7.0015,3.526360525
1374,2017,4,3,1,0,0,1,10.66,13.635,70,8.9981,3.17805383
1375,2017,4,3,1,0,0,1,20.08945377,16.665,61,0,2.397895273
1376,2017,4,3,1,0,0,1,11.48,15.15,70,13.04858941,1.098612289
1377,2017,4,3,1,0,0,1,11.48,13.635,65,15.0013,1.609437912
1378,2017,4,3,1,0,0,1,11.48,13.635,65,12.998,3.496507561
1379,2017,4,3,1,0,0,1,13.12,15.15,57,15.0013,3.496507561
1380,2017,4,3,1,0,0,1,13.94,16.665,57,11.0014,4.127134385
1381,2017,4,3,1,0,0,1,14.76,15.91,50,32.9975,4.955827058
1382,2017,4,3,1,0,0,1,16.4,20.455,43,27.9993,5.370638028
1383,2017,4,3,1,0,0,1,20.08945377,21.21,41,16.9979,5.493061443
1384,2017,4,3,1,0,0,1,20.08945377,21.97,38,19.0012,5.746203191
1385,2017,4,3,1,0,0,1,18.04,21.97,33,19.9995,5.905361848
1386,2017,4,3,1,0,0,1,20.08945377,22.725,31,8.9981,5.855071922
1387,2017,4,3,1,0,0,2,18.86,22.725,33,0,5.676753802
1388,2017,4,3,1,0,0,2,18.86,22.725,31,12.998,5.713732806
1389,2017,4,3,1,0,0,2,18.86,22.725,28,8.9981,5.613128106
1390,2017,4,3,1,0,0,2,18.86,22.725,31,0,5.147494477
1391,2017,4,3,1,0,0,2,20.08945377,21.21,44,12.998,4.9698133
1392,2017,4,3,1,0,0,3,17.22,21.21,41,15.0013,4.369447852
1393,2017,4,3,1,0,0,2,17.22,21.21,44,15.0013,3.80666249
1394,2017,4,3,1,0,0,1,16.4,20.455,43,7.0015,3.583518938
1395,2017,4,3,1,0,0,1,16.4,20.455,50,6.0032,3.433987204
1396,2017,4,4,1,0,0,1,20.08945377,20.455,50,15.0013,1.791759469
1397,2017,4,4,1,0,0,1,20.08945377,20.455,56,23.9994,2.397895273
1398,2017,4,4,1,0,0,1,15.58,19.695,66,16.9979,0.693147181
1399,2017,4,4,1,0,0,1,15.58,19.695,66,19.0012,0
1400,2017,4,4,1,0,0,1,15.58,19.695,71,19.9995,0.693147181
1401,2017,4,4,1,0,0,1,20.08945377,20.455,62,16.9979,1.945910149
1402,2017,4,4,1,0,0,1,20.08945377,23.53126075,58,19.0012,3.828641396
1403,2017,4,4,1,0,0,2,18.04,21.97,54,16.9979,5.056245805
1404,2017,4,4,1,0,0,2,18.86,22.725,55,19.9995,5.826000107
1405,2017,4,4,1,0,0,2,20.5,24.24,51,26.0027,5.062595033
1406,2017,4,4,1,0,0,2,22.14,25.76,45,23.9994,4.49980967
1407,2017,4,4,1,0,0,1,24.6,31.06,40,26.0027,4.820281566
1408,2017,4,4,1,0,0,1,26.24,31.06,36,31.0009,5.056245805
1409,2017,4,4,1,0,0,1,27.88,31.82,34,22.0028,4.934473933
1410,2017,4,4,1,0,0,2,30.34,32.575,27,32.9975,4.812184355
1411,2017,4,4,1,0,0,1,31.16,33.335,23,36.9974,4.96284463
1412,2017,4,4,1,0,0,1,31.16,32.575,22,35.0008,5.241747015
1413,2017,4,4,1,0,0,1,30.34,32.575,23,40.9973,5.902633333
1414,2017,4,4,1,0,0,2,20.08945377,31.82,23,32.9975,5.955837369
1415,2017,4,4,1,0,0,1,28.7,31.82,24,31.0009,5.627621114
1416,2017,4,4,1,0,0,2,28.7,31.82,24,36.9974,5.153291594
1417,2017,4,4,1,0,0,2,28.7,31.82,30,30.0026,4.553876892
1418,2017,4,4,1,0,0,2,20.08945377,31.82,36,31.0009,4.317488114
1419,2017,4,4,1,0,0,2,26.24,31.06,47,15.0013,3.871201011
1420,2017,4,5,1,0,0,1,25.42,31.06,50,7.0015,3.091042453
1421,2017,4,5,1,0,0,3,25.42,31.06,57,27.9993,2.708050201
1422,2017,4,5,1,0,0,2,20.08945377,25.76,73,22.0028,1.609437912
1423,2017,4,5,1,0,0,2,22.14,25.76,73,22.0028,1.386294361
1424,2017,4,5,1,0,0,3,20.5,24.24,88,32.9975,0.693147181
1425,2017,4,5,1,0,0,3,20.08945377,22.725,94,19.9995,1.609437912
1426,2017,4,5,1,0,0,2,19.68,23.485,88,22.0028,3.63758616
1427,2017,4,5,1,0,0,2,19.68,23.485,88,22.0028,4.8978398
1428,2017,4,5,1,0,0,3,15.58,19.695,87,13.04858941,5.056245805
1429,2017,4,5,1,0,0,3,14.76,15.91,87,32.9975,3.828641396
1430,2017,4,5,1,0,0,3,20.08945377,15.15,81,26.0027,3.33220451
1431,2017,4,5,1,0,0,3,13.12,14.395,81,30.0026,2.944438979
1432,2017,4,5,1,0,0,2,13.94,15.15,71,26.0027,3.63758616
1433,2017,4,5,1,0,0,2,14.76,16.665,63,27.9993,4.025351691
1434,2017,4,5,1,0,0,2,20.08945377,15.91,57,32.9975,4.33073334
1435,2017,4,5,1,0,0,1,16.4,20.455,46,31.0009,4.219507705
1436,2017,4,5,1,0,0,1,15.58,19.695,46,27.9993,4.86753445
1437,2017,4,5,1,0,0,1,17.22,21.21,38,27.9993,5.609471795
1438,2017,4,5,1,0,0,1,15.58,19.695,40,32.9975,5.587248658
1439,2017,4,5,1,0,0,1,14.76,16.665,43,19.9995,5.075173815
1440,2017,4,5,1,0,0,1,13.94,15.91,46,19.0012,4.510859507
1441,2017,4,5,1,0,0,1,13.94,14.395,46,35.0008,4.48863637
1442,2017,4,5,1,0,0,1,13.12,15.15,49,19.9995,3.828641396
1443,2017,4,5,1,0,0,1,12.3,14.395,49,19.0012,3.258096538
1444,2017,4,6,1,0,0,1,12.3,15.91,49,7.0015,2.708050201
1445,2017,4,6,1,0,0,1,20.08945377,13.635,60,8.9981,0.693147181
1446,2017,4,6,1,0,0,1,9.84,12.12,70,8.9981,1.609437912
1447,2017,4,6,1,0,0,1,10.66,13.635,60,8.9981,1.386294361
1448,2017,4,6,1,0,0,1,9.84,12.12,65,8.9981,0
1449,2017,4,6,1,0,0,1,9.84,12.88,70,7.0015,2.564949357
1450,2017,4,6,1,0,0,1,9.84,12.88,70,7.0015,4.025351691
1451,2017,4,6,1,0,0,1,10.66,13.635,65,7.0015,4.890349128
1452,2017,4,6,1,0,0,1,13.12,15.15,61,15.0013,5.783825182
1453,2017,4,6,1,0,0,1,14.76,16.665,46,16.9979,5.105945474
1454,2017,4,6,1,0,0,1,16.4,20.455,37,26.0027,4.234106505
1455,2017,4,6,1,0,0,1,17.22,21.21,38,26.0027,4.532599493
1456,2017,4,6,1,0,0,1,18.04,21.97,41,16.9979,4.8978398
1457,2017,4,6,1,0,0,1,18.86,22.725,38,32.9975,4.718498871
1458,2017,4,6,1,0,0,1,20.5,24.24,34,27.9993,4.744932128
1459,2017,4,6,1,0,0,1,21.32,25,32,22.0028,4.762173935
1460,2017,4,6,1,0,0,1,22.14,25.76,28,27.9993,5.129898715
1461,2017,4,6,1,0,0,1,21.32,25,32,30.0026,5.874930731
1462,2017,4,6,1,0,0,1,21.32,25,29,23.9994,5.783825182
1463,2017,4,6,1,0,0,1,20.5,24.24,31,19.9995,5.446737372
1464,2017,4,6,1,0,0,1,18.86,22.725,51,15.0013,4.94875989
1465,2017,4,6,1,0,0,1,18.86,22.725,41,19.0012,4.624972813
1466,2017,4,6,1,0,0,1,18.86,23.53126075,41,19.0012,4.430816799
1467,2017,4,6,1,0,0,1,18.86,22.725,41,19.9995,3.688879454
1468,2017,4,7,1,0,0,1,18.86,22.725,41,19.0012,2.995732274
1469,2017,4,7,1,0,0,1,20.08945377,21.21,47,8.9981,2.564949357
1470,2017,4,7,1,0,0,1,17.22,21.21,54,0,1.945910149
1471,2017,4,7,1,0,0,1,14.76,17.425,66,12.998,1.098612289
1472,2017,4,7,1,0,0,1,20.08945377,16.665,76,12.998,0
1473,2017,4,7,1,0,0,1,13.94,15.91,76,15.0013,1.791759469
1474,2017,4,7,1,0,0,1,20.08945377,15.15,81,16.9979,4.158883083
1475,2017,4,7,1,0,0,2,13.94,16.665,76,11.0014,5.075173815
1476,2017,4,7,1,0,0,1,14.76,17.425,76,12.998,5.749392986
1477,2017,4,7,1,0,0,2,16.4,20.455,66,8.9981,5.135798437
1478,2017,4,7,1,0,0,2,20.08945377,21.21,67,7.0015,4.553876892
1479,2017,4,7,1,0,0,2,18.86,22.725,55,0,4.804021045
1480,2017,4,7,1,0,0,2,18.86,22.725,55,0,5.030437921
1481,2017,4,7,1,0,0,2,21.32,25,48,6.0032,4.905274778
1482,2017,4,7,1,0,0,1,22.96,26.515,43,6.0032,5.056245805
1483,2017,4,7,1,0,0,1,20.08945377,31.06,38,7.0015,5.075173815
1484,2017,4,7,1,0,0,1,24.6,31.06,35,0,5.361292166
1485,2017,4,7,1,0,0,1,21.32,25,52,19.0012,5.837730447
1486,2017,4,7,1,0,0,1,19.68,23.485,55,16.9979,5.80814249
1487,2017,4,7,1,0,0,1,20.08945377,22.725,59,19.9995,5.420534999
1488,2017,4,7,1,0,0,1,18.04,21.97,62,11.0014,5.313205979
1489,2017,4,7,1,0,0,2,18.04,21.97,67,19.0012,4.682131227
1490,2017,4,7,1,0,0,2,16.4,20.455,76,12.998,4.394449155
1491,2017,4,7,1,0,0,1,15.58,19.695,76,16.9979,3.988984047
1492,2017,4,8,1,0,0,2,20.08945377,17.425,76,15.0013,3.218875825
1493,2017,4,8,1,0,0,2,13.94,16.665,76,8.9981,2.197224577
1494,2017,4,8,1,0,0,3,20.08945377,16.665,76,11.0014,2.564949357
1495,2017,4,8,1,0,0,3,13.94,16.665,76,11.0014,0
1496,2017,4,8,1,0,0,2,13.94,16.665,86,8.9981,0
1497,2017,4,8,1,0,0,2,13.12,15.91,87,12.998,2.197224577
1498,2017,4,8,1,0,0,2,13.94,18.18,87,0,3.555348061
1499,2017,4,8,1,0,0,3,20.08945377,16.665,87,11.0014,4.727387819
1500,2017,4,8,1,0,0,3,13.94,16.665,87,11.0014,5.398162702
1501,2017,4,8,1,0,0,2,14.76,17.425,76,12.998,5.220355825
1502,2017,4,8,1,0,0,2,14.76,16.665,71,19.0012,4.290459441
1503,2017,4,8,1,0,0,2,16.4,20.455,62,26.0027,4.584967479
1504,2017,4,8,1,0,0,3,15.58,19.695,66,15.0013,4.382026635
1505,2017,4,8,1,0,0,3,14.76,16.665,76,19.0012,3.737669618
1506,2017,4,8,1,0,0,3,20.08945377,23.53126075,87,15.0013,2.708050201
1507,2017,4,8,1,0,0,3,13.94,15.91,87,15.0013,3.218875825
1508,2017,4,8,1,0,0,2,13.12,15.15,93,16.9979,4.094344562
1509,2017,4,8,1,0,0,3,13.12,15.15,93,16.9979,4.997212274
1510,2017,4,8,1,0,0,3,13.12,15.15,93,16.9979,4.127134385
1511,2017,4,8,1,0,0,3,12.3,13.635,93,27.9993,3.970291914
1512,2017,4,8,1,0,0,2,12.3,13.635,93,13.04858941,4.143134726
1513,2017,4,8,1,0,0,2,12.3,14.395,93,16.9979,3.988984047
1514,2017,4,8,1,0,0,2,20.08945377,13.635,93,19.9995,3.931825633
1515,2017,4,8,1,0,0,2,12.3,14.395,93,15.0013,3.555348061
1516,2017,4,9,1,0,0,2,12.3,14.395,87,15.0013,3.433987204
1517,2017,4,9,1,0,0,2,12.3,15.15,87,8.9981,2.995732274
1518,2017,4,9,1,0,0,2,13.12,15.15,87,15.0013,2.833213344
1519,2017,4,9,1,0,0,3,12.3,14.395,100,16.9979,2.63905733
1520,2017,4,9,1,0,0,3,12.3,13.635,100,16.9979,1.098612289
1521,2017,4,9,1,0,0,2,12.3,14.395,93,15.0013,1.609437912
1522,2017,4,9,1,0,0,2,12.3,14.395,93,12.998,2.564949357
1523,2017,4,9,1,0,0,2,12.3,15.15,93,11.0014,3.044522438
1524,2017,4,9,1,0,0,2,13.12,15.15,93,11.0014,3.988984047
1525,2017,4,9,1,0,0,2,13.94,17.425,87,7.0015,4.584967479
1526,2017,4,9,1,0,0,2,13.94,16.665,87,8.9981,4.890349128
1527,2017,4,9,1,0,0,2,14.76,18.18,81,0,4.955827058
1528,2017,4,9,1,0,0,2,14.76,17.425,81,13.04858941,5.308267697
1529,2017,4,9,1,0,0,2,20.08945377,18.94,81,0,5.402677382
1530,2017,4,9,1,0,0,2,20.08945377,17.425,81,8.9981,5.356586275
1531,2017,4,9,1,0,0,2,14.76,18.94,87,0,5.303304908
1532,2017,4,9,1,0,0,2,15.58,19.695,82,0,5.252273428
1533,2017,4,9,1,0,0,2,15.58,19.695,82,6.0032,5.549076085
1534,2017,4,9,1,0,0,2,15.58,19.695,82,7.0015,5.176149733
1535,2017,4,9,1,0,0,2,15.58,19.695,82,8.9981,4.86753445
1536,2017,4,9,1,0,0,2,15.58,19.695,87,11.0014,4.532599493
1537,2017,4,9,1,0,0,2,14.76,17.425,93,8.9981,4.317488114
1538,2017,4,9,1,0,0,2,14.76,17.425,93,8.9981,4.465908119
1539,2017,4,9,1,0,0,2,15.58,19.695,87,6.0032,4.043051268
1540,2017,4,10,1,0,0,2,15.58,19.695,87,6.0032,3.970291914
1541,2017,4,10,1,0,0,2,15.58,19.695,87,8.9981,3.610917913
1542,2017,4,10,1,0,0,2,15.58,19.695,87,6.0032,3.583518938
1543,2017,4,10,1,0,0,2,15.58,19.695,87,8.9981,2.772588722
1544,2017,4,10,1,0,0,2,14.76,18.18,93,7.0015,1.609437912
1545,2017,4,10,1,0,0,2,20.08945377,18.18,93,6.0032,1.386294361
1546,2017,4,10,1,0,0,2,14.76,18.18,93,6.0032,1.386294361
1547,2017,4,10,1,0,0,2,14.76,18.18,100,6.0032,2.302585093
1548,2017,4,10,1,0,0,2,15.58,19.695,94,6.0032,4.007333185
1549,2017,4,10,1,0,0,2,15.58,19.695,94,8.9981,4.394449155
1550,2017,4,10,1,0,0,2,16.4,20.455,87,0,5.010635294
1551,2017,4,10,1,0,0,2,16.4,20.455,87,8.9981,5.308267697
1552,2017,4,10,1,0,0,2,17.22,21.21,88,8.9981,5.438079309
1553,2017,4,10,1,0,0,1,18.86,22.725,82,7.0015,5.572154032
1554,2017,4,10,1,0,0,1,20.5,24.24,72,12.998,5.638354669
1555,2017,4,10,1,0,0,1,20.5,24.24,77,15.0013,5.693732139
1556,2017,4,10,1,0,0,2,21.32,25,72,11.0014,5.66296048
1557,2017,4,10,1,0,0,2,21.32,25,72,12.998,5.463831805
1558,2017,4,10,1,0,0,1,20.5,24.24,77,12.998,5.480638923
1559,2017,4,10,1,0,0,1,20.5,24.24,77,12.998,4.875197323
1560,2017,4,10,1,0,0,1,20.08945377,22.725,82,8.9981,4.521788577
1561,2017,4,10,1,0,0,1,18.04,21.97,88,12.998,4.553876892
1562,2017,4,10,1,0,0,1,18.04,21.97,94,16.9979,4.043051268
1563,2017,4,10,1,0,0,1,20.08945377,22.725,88,23.9994,3.465735903
1564,2017,4,11,1,0,0,1,19.68,23.485,88,22.0028,3.135494216
1565,2017,4,11,1,0,0,1,18.86,22.725,94,19.0012,1.386294361
1566,2017,4,11,1,0,0,1,18.86,22.725,94,19.0012,2.197224577
1567,2017,4,11,1,0,0,1,18.86,22.725,94,12.998,0
1568,2017,4,11,1,0,0,1,18.86,22.725,94,12.998,2.564949357
1569,2017,4,11,1,0,0,2,18.86,22.725,100,15.0013,4.110873864
1570,2017,4,11,1,0,0,2,20.5,24.24,88,15.0013,5.170483995
1571,2017,4,11,1,0,0,2,21.32,25,88,19.0012,5.749392986
1572,2017,4,11,1,0,0,2,22.96,26.515,83,19.0012,5.105945474
1573,2017,4,11,1,0,0,2,20.08945377,26.515,83,19.9995,4.564348191
1574,2017,4,11,1,0,0,2,24.6,29.545,73,19.9995,4.644390899
1575,2017,4,11,1,0,0,2,24.6,29.545,73,22.0028,4.8978398
1576,2017,4,11,1,0,0,2,26.24,30.305,69,27.9993,4.934473933
1577,2017,4,11,1,0,0,2,29.52,33.335,54,23.9994,4.976733742
1578,2017,4,11,1,0,0,1,20.08945377,33.335,48,35.0008,4.94875989
1579,2017,4,11,1,0,0,1,30.34,33.335,48,35.0008,5.459585514
1580,2017,4,11,1,0,0,1,30.34,33.335,48,35.0008,6.11368218
1581,2017,4,11,1,0,0,1,20.08945377,33.335,51,26.0027,5.948034989
1582,2017,4,11,1,0,0,1,29.52,33.335,51,30.0026,5.648974238
1583,2017,4,11,1,0,0,1,27.88,31.82,57,35.0008,5.111987788
1584,2017,4,11,1,0,0,1,27.06,31.06,61,16.9979,5.062595033
1585,2017,4,11,1,0,0,2,26.24,31.06,50,19.0012,4.510859507
1586,2017,4,11,1,0,0,3,23.78,27.275,60,0,3.988984047
1587,2017,4,12,1,0,0,2,20.08945377,31.06,50,7.0015,3.17805383
1588,2017,4,12,1,0,0,2,20.08945377,31.06,50,6.0032,2.564949357
1589,2017,4,12,1,0,0,2,24.6,31.06,53,8.9981,2.63905733
1590,2017,4,12,1,0,0,2,20.08945377,27.275,56,8.9981,0
1591,2017,4,12,1,0,0,2,22.96,26.515,64,8.9981,1.791759469
1592,2017,4,12,1,0,0,2,22.14,25.76,68,8.9981,2.772588722
1593,2017,4,12,1,0,0,2,22.14,25.76,68,19.0012,4.060443011
1594,2017,4,12,1,0,0,2,22.14,25.76,68,15.0013,5.241747015
1595,2017,4,12,1,0,0,3,19.68,23.485,88,26.0027,5.420534999
1596,2017,4,12,1,0,0,3,18.86,22.725,94,32.9975,3.988984047
1597,2017,4,12,1,0,0,3,20.5,24.24,82,27.9993,3.688879454
1598,2017,4,12,1,0,0,1,21.32,25,77,23.9994,3.891820298
1599,2017,4,12,1,0,0,2,22.96,26.515,64,31.0009,4.521788577
1600,2017,4,12,1,0,0,3,22.14,25.76,68,19.0012,4.663439094
1601,2017,4,12,1,0,0,2,20.5,24.24,82,19.0012,3.784189634
1602,2017,4,12,1,0,0,2,20.08945377,23.485,77,35.0008,4.356708827
1603,2017,4,12,1,0,0,2,19.68,23.485,77,26.0027,4.59511985
1604,2017,4,12,1,0,0,3,18.04,21.97,77,15.0013,5.673323267
1605,2017,4,12,1,0,0,3,18.04,21.97,77,15.0013,5.411646052
1606,2017,4,12,1,0,0,2,17.22,21.21,82,19.0012,4.86753445
1607,2017,4,12,1,0,0,2,17.22,21.21,82,19.0012,4.634728988
1608,2017,4,12,1,0,0,2,17.22,21.21,82,12.998,4.430816799
1609,2017,4,12,1,0,0,2,16.4,20.455,94,19.9995,3.988984047
1610,2017,4,12,1,0,0,2,20.08945377,20.455,94,16.9979,3.663561646
1611,2017,4,13,1,0,0,2,16.4,20.455,100,19.9995,2.708050201
1612,2017,4,13,1,0,0,2,20.08945377,20.455,100,19.9995,0
1613,2017,4,13,1,0,0,3,20.08945377,20.455,100,19.9995,0.693147181
1614,2017,4,13,1,0,0,3,16.4,20.455,94,22.0028,0.693147181
1615,2017,4,13,1,0,0,3,16.4,20.455,94,22.0028,1.098612289
1616,2017,4,13,1,0,0,3,15.58,19.695,94,16.9979,1.609437912
1617,2017,4,13,1,0,0,3,15.58,19.695,94,15.0013,3.526360525
1618,2017,4,13,1,0,0,3,20.08945377,17.425,100,15.0013,4.248495242
1619,2017,4,13,1,0,0,3,15.58,19.695,94,12.998,5.099866428
1620,2017,4,13,1,0,0,2,15.58,19.695,94,15.0013,4.17438727
1621,2017,4,13,1,0,0,2,16.4,20.455,87,12.998,3.828641396
1622,2017,4,13,1,0,0,2,17.22,21.21,82,12.998,4.110873864
1623,2017,4,13,1,0,0,3,17.22,21.21,82,16.9979,4.553876892
1624,2017,4,13,1,0,0,2,18.04,21.97,77,12.998,4.110873864
1625,2017,4,13,1,0,0,2,17.22,21.21,77,16.9979,4.663439094
1626,2017,4,13,1,0,0,2,18.04,21.97,72,19.0012,4.394449155
1627,2017,4,13,1,0,0,1,20.08945377,22.725,67,19.0012,4.955827058
1628,2017,4,13,1,0,0,1,20.08945377,22.725,67,19.9995,5.733341277
1629,2017,4,13,1,0,0,1,18.04,21.97,62,26.0027,5.771441123
1630,2017,4,13,1,0,0,1,18.04,21.97,62,16.9979,5.164785974
1631,2017,4,13,1,0,0,1,18.04,21.97,62,16.9979,4.836281907
1632,2017,4,13,1,0,0,1,17.22,21.21,67,11.0014,4.762173935
1633,2017,4,13,1,0,0,1,17.22,23.53126075,67,12.998,4.59511985
1634,2017,4,13,1,0,0,1,16.4,20.455,71,8.9981,4.127134385
1635,2017,4,14,1,0,0,1,15.58,19.695,76,8.9981,3.044522438
1636,2017,4,14,1,0,0,1,15.58,19.695,76,15.0013,2.302585093
1637,2017,4,14,1,0,0,1,14.76,17.425,76,8.9981,1.098612289
1638,2017,4,14,1,0,0,1,13.94,16.665,81,8.9981,0.693147181
1639,2017,4,14,1,0,0,1,13.94,18.18,76,0,2.197224577
1640,2017,4,14,1,0,0,1,13.94,17.425,76,6.0032,2.63905733
1641,2017,4,14,1,0,0,1,13.94,17.425,76,7.0015,4.248495242
1642,2017,4,14,1,0,0,1,15.58,19.695,66,0,5.262690189
1643,2017,4,14,1,0,0,1,20.08945377,21.21,58,11.0014,5.82008293
1644,2017,4,14,1,0,0,1,20.08945377,22.725,51,8.9981,5.135798437
1645,2017,4,14,1,0,0,1,20.08945377,24.24,51,12.998,4.48863637
1646,2017,4,14,1,0,0,1,21.32,25,45,11.0014,4.744932128
1647,2017,4,14,1,0,0,1,20.08945377,25.76,42,8.9981,4.976733742
1648,2017,4,14,1,0,0,1,20.08945377,26.515,37,15.0013,5.068904202
1649,2017,4,14,1,0,0,1,22.96,26.515,35,6.0032,4.919980926
1650,2017,4,14,1,0,0,1,24.6,31.06,31,6.0032,4.955827058
1651,2017,4,14,1,0,0,1,24.6,30.305,26,7.0015,5.308267697
1652,2017,4,14,1,0,0,1,24.6,30.305,28,0,5.96100534
1653,2017,4,14,1,0,0,1,22.96,26.515,30,0,5.82008293
1654,2017,4,14,1,0,0,1,22.14,25.76,32,0,5.556828062
1655,2017,4,14,1,0,0,1,20.5,24.24,51,12.998,5.129898715
1656,2017,4,14,1,0,0,1,18.86,22.725,63,8.9981,4.976733742
1657,2017,4,14,1,0,0,1,19.68,23.485,55,7.0015,4.644390899
1658,2017,4,14,1,0,0,1,18.86,22.725,59,7.0015,3.850147602
1659,2017,4,15,1,1,1,1,18.04,21.97,67,0,3.295836866
1660,2017,4,15,1,1,1,1,18.04,21.97,62,0,2.708050201
1661,2017,4,15,1,1,1,1,16.4,20.455,76,0,2.890371758
1662,2017,4,15,1,1,1,1,16.4,20.455,76,0,1.098612289
1663,2017,4,15,1,1,1,1,15.58,19.695,82,6.0032,1.098612289
1664,2017,4,15,1,1,1,1,14.76,18.18,81,7.0015,2.564949357
1665,2017,4,15,1,1,1,1,14.76,18.18,81,6.0032,3.850147602
1666,2017,4,15,1,1,1,1,16.4,20.455,71,11.0014,5.003946306
1667,2017,4,15,1,1,1,1,18.04,21.97,62,19.9995,5.703782475
1668,2017,4,15,1,1,1,1,20.5,24.24,55,12.998,5.18178355
1669,2017,4,15,1,1,1,1,20.08945377,24.24,55,12.998,4.804021045
1670,2017,4,15,1,1,1,1,21.32,25,55,12.998,4.912654886
1671,2017,4,15,1,1,1,1,21.32,25,55,19.0012,5.298317367
1672,2017,4,15,1,1,1,1,22.14,25.76,52,16.9979,5.192956851
1673,2017,4,15,1,1,1,1,20.08945377,25.76,52,16.9979,5.093750201
1674,2017,4,15,1,1,1,1,22.14,23.53126075,52,30.0026,5.087596335
1675,2017,4,15,1,1,1,1,21.32,25,55,32.9975,5.493061443
1676,2017,4,15,1,1,1,2,20.5,24.24,63,26.0027,5.802118375
1677,2017,4,15,1,1,1,2,18.86,22.725,67,26.0027,5.572154032
1678,2017,4,15,1,1,1,1,17.22,21.21,77,26.0027,5.342334252
1679,2017,4,15,1,1,1,2,16.4,20.455,76,22.0028,4.770684624
1680,2017,4,15,1,1,1,2,16.4,20.455,76,19.9995,4.624972813
1681,2017,4,15,1,1,1,2,15.58,19.695,82,26.0027,4.382026635
1682,2017,4,15,1,1,1,2,20.08945377,17.425,81,12.998,4.158883083
1683,2017,4,16,1,0,0,2,14.76,23.53126075,81,15.0013,3.761200116
1684,2017,4,16,1,0,0,2,20.08945377,16.665,87,19.0012,3.496507561
1685,2017,4,16,1,0,0,2,14.76,17.425,87,8.9981,3.17805383
1686,2017,4,16,1,0,0,2,14.76,17.425,87,11.0014,2.63905733
1687,2017,4,16,1,0,0,2,14.76,17.425,87,15.0013,1.609437912
1688,2017,4,16,1,0,0,2,15.58,19.695,87,19.0012,1.386294361
1689,2017,4,16,1,0,0,3,16.4,20.455,82,22.0028,2.302585093
1690,2017,4,16,1,0,0,2,16.4,20.455,82,27.9993,3.044522438
1691,2017,4,16,1,0,0,3,16.4,20.455,87,23.9994,3.80666249
1692,2017,4,16,1,0,0,3,16.4,20.455,100,19.9995,3.36729583
1693,2017,4,16,1,0,0,3,17.22,21.21,94,26.0027,3.091042453
1694,2017,4,16,1,0,0,3,17.22,21.21,94,30.0026,3.433987204
1695,2017,4,16,1,0,0,2,18.86,22.725,88,39.0007,3.465735903
1696,2017,4,16,1,0,0,3,18.86,22.725,94,35.0008,4.060443011
1697,2017,4,16,1,0,0,3,20.08945377,25,83,39.0007,4.143134726
1698,2017,4,16,1,0,0,3,21.32,25,60.9935402,39.0007,4.356708827
1699,2017,4,16,1,0,0,3,20.5,24.24,88,31.0009,3.496507561
1700,2017,4,16,1,0,0,3,20.5,24.24,88,39.0007,2.708050201
1701,2017,4,16,1,0,0,2,20.5,24.24,94,26.0027,3.63758616
1702,2017,4,16,1,0,0,2,21.32,25,94,27.9993,4.262679877
1703,2017,4,16,1,0,0,3,20.08945377,21.97,94,15.0013,3.970291914
1704,2017,4,16,1,0,0,2,18.04,21.97,94,0,2.63905733
1705,2017,4,16,1,0,0,3,17.22,21.21,100,0,3.17805383
1706,2017,4,16,1,0,0,2,18.04,21.97,77,19.0012,3.555348061
1707,2017,4,17,1,0,0,2,18.04,21.97,77,19.0012,3.496507561
1708,2017,4,17,1,0,0,1,20.08945377,21.21,67,15.0013,3.433987204
1709,2017,4,17,1,0,0,1,16.4,20.455,62,12.998,3.36729583
1710,2017,4,17,1,0,0,1,16.4,20.455,66,8.9981,3.218875825
1711,2017,4,17,1,0,0,1,14.76,18.18,76,7.0015,1.945910149
1712,2017,4,17,1,0,0,1,14.76,17.425,71,11.0014,1.098612289
1713,2017,4,17,1,0,0,1,14.76,15.91,66,30.0026,2.079441542
1714,2017,4,17,1,0,0,1,14.76,16.665,50,23.9994,2.772588722
1715,2017,4,17,1,0,0,1,15.58,19.695,46,26.0027,3.761200116
1716,2017,4,17,1,0,0,1,16.4,20.455,43,19.0012,4.624972813
1717,2017,4,17,1,0,0,1,17.22,21.21,44,30.0026,5.351858133
1718,2017,4,17,1,0,0,1,18.86,22.725,41,27.9993,5.717027701
1719,2017,4,17,1,0,0,1,18.86,22.725,38,26.0027,5.869296913
1720,2017,4,17,1,0,0,1,20.5,24.24,34,26.0027,5.837730447
1721,2017,4,17,1,0,0,1,21.32,25,34,26.0027,5.888877958
1722,2017,4,17,1,0,0,1,22.14,25.76,32,35.0008,5.96100534
1723,2017,4,17,1,0,0,1,22.14,25.76,30,23.9994,5.837730447
1724,2017,4,17,1,0,0,1,22.96,26.515,30,30.0026,5.723585102
1725,2017,4,17,1,0,0,1,22.96,26.515,30,26.0027,5.624017506
1726,2017,4,17,1,0,0,1,22.96,26.515,30,19.9995,5.347107531
1727,2017,4,17,1,0,0,1,21.32,25,36,12.998,4.94875989
